OBJECTID_1,OBJECTID,Id,GridID,Score,ShapeSTArea,ShapeSTLength
527,1119,0,1783,5,6969599.83808,10559.9998773333
528,554,0,1124,5,6969599.83808,10559.9998773333
529,1325,0,2043,2,6969599.83808,10559.9998773333
530,589,0,1168,0,6969599.83808,10559.9998773333
531,1203,0,1884,2,6969599.83808,10559.9998773333
532,142,0,553,2,6969599.83808,10559.9998773333
533,1687,0,2578,3,6969599.83808,10559.9998773333
534,409,0,947,0,6969600.70421999,10560.0005335
535,836,0,1468,1,6969599.83808,10559.9998773333
536,2232,0,3788,1,6969599.83808,10559.9998773333
537,3380,0,2909,0,6969599.83808,10559.9998773333
538,842,0,1474,5,6969599.83808,10559.9998773333
539,1089,0,1753,0,6969599.83808,10559.9998773333
540,1898,0,2971,2,6969599.83808,10559.9998773333
541,2015,0,3215,2,6969599.83808,10559.9998773333
542,2086,0,3389,2,6969600.70421999,10560.0005335
543,247,0,726,0,6969599.83808,10559.9998773333
544,315,0,824,0,6969599.83808,10559.9998773333
545,574,0,1144,1,6969599.83808,10559.9998773333
546,2022,0,3222,0,6969599.83808,10559.9998773333
547,1055,0,1713,3,6969599.83808,10559.9998773333
548,659,0,1249,3,6969599.83808,10559.9998773333
549,969,0,1616,0,6969599.83808,10559.9998773333
550,1708,0,2623,2,6969599.83808,10559.9998773333
551,1130,0,1794,1,6969599.83808,10559.9998773333
552,2683,0,425,0,6969599.83808,10559.9998773333
553,104,0,486,1,6969599.83808,10559.9998773333
554,2648,0,385,0,6969599.83808,10559.9998773333
555,1013,0,1666,3,6969599.83808,10559.9998773333
556,933,0,1580,0,6969599.83808,10559.9998773333
557,197,0,657,4,6969599.83808,10559.9998773333
558,1372,0,2106,2,6969599.83808,10559.9998773333
559,37,0,266,0,6969599.83808,10559.9998773333
560,1575,0,2402,4,6969599.83808,10559.9998773333
561,1668,0,2537,3,6969599.83808,10559.9998773333
562,220,0,680,0,6969599.83808,10559.9998773333
563,2056,0,3325,0,6969599.83808,10559.9998773333
564,540,0,1110,0,6969599.83808,10559.9998773333
565,284,0,778,0,6969599.83808,10559.9998773333
566,453,0,1003,0,6969600.70421999,10560.0005335
567,1756,0,2695,0,6969600.70421999,10560.0005335
568,2167,0,3611,0,6969599.83808,10559.9998773333
569,838,0,1470,2,6969599.83808,10559.9998773333
570,295,0,789,0,6969599.83808,10559.9998773333
571,6,0,84,0,6969599.83808,10559.9998773333
572,1313,0,2017,2,6969599.83808,10559.9998773333
573,2111,0,3448,2,6969599.83808,10559.9998773333
574,1908,0,2981,0,6969599.83808,10559.9998773333
575,1323,0,2041,2,6969599.83808,10559.9998773333
576,1067,0,1725,3,6969599.83808,10559.9998773333
577,2241,0,3797,1,6969600.70421999,10560.0005335
578,643,0,1233,2,6969599.83808,10559.9998773333
579,2073,0,3342,0,6969599.83808,10559.9998773333
580,891,0,1531,1,6969600.70421999,10560.0005335
581,29,0,258,3,6969599.83808,10559.9998773333
582,1397,0,2131,1,6969599.83808,10559.9998773333
583,107,0,489,0,6969599.83808,10559.9998773333
584,2202,0,3683,0,6969599.83808,10559.9998773333
585,1778,0,2741,1,6969599.83808,10559.9998773333
586,2069,0,3338,1,6969599.83808,10559.9998773333
587,1497,0,2285,3,6969599.83808,10559.9998773333
588,1633,0,2502,0,6969599.83808,10559.9998773333
589,794,0,1417,2,6969599.83808,10559.9998773333
590,2966,0,1456,0,6969600.70421999,10560.0005335
591,28,0,257,1,6969599.83808,10559.9998773333
592,863,0,1495,1,6969599.83808,10559.9998773333
593,2203,0,3684,1,6969599.83808,10559.9998773333
594,1306,0,2010,1,6969600.70421999,10560.0005335
595,99,0,469,0,6969599.83808,10559.9998773333
596,2276,0,3908,3,6969599.83808,10559.9998773333
597,2256,0,3850,1,6969599.83808,10559.9998773333
598,1986,0,3152,1,6969599.83808,10559.9998773333
599,751,0,1364,3,6969599.83808,10559.9998773333
600,1432,0,2183,2,6969600.70421999,10560.0005335
601,1636,0,2505,3,6969599.83808,10559.9998773333
602,1672,0,2563,2,6969599.83808,10559.9998773333
603,2153,0,3560,2,6969599.83808,10559.9998773333
604,691,0,1293,5,6969600.70421999,10560.0005335
605,923,0,1563,1,6969600.70421999,10560.0005335
606,3085,0,2151,0,6969600.70421999,10560.0005335
607,406,0,944,0,6969600.70421999,10560.0005335
608,2515,0,195,0,6969599.83808,10559.9998773333
609,2112,0,3449,0,6969600.70421999,10560.0005335
610,1995,0,3161,1,6969599.83808,10559.9998773333
611,829,0,1461,2,6969599.83808,10559.9998773333
612,367,0,891,6,6969599.83808,10559.9998773333
613,652,0,1242,1,6969599.83808,10559.9998773333
614,1806,0,2769,0,6969599.83808,10559.9998773333
615,3225,0,2560,0,6969599.83808,10559.9998773333
616,1329,0,2047,1,6969600.70421999,10560.0005335
617,2290,0,3961,0,6969600.70421999,10560.0005335
618,158,0,588,1,6969599.83808,10559.9998773333
619,692,0,1294,3,6969599.83808,10559.9998773333
620,2037,0,3272,5,6969599.83808,10559.9998773333
621,1042,0,1700,3,6969599.83808,10559.9998773333
622,2176,0,3620,3,6969599.83808,10559.9998773333
623,793,0,1416,1,6969599.83808,10559.9998773333
624,1589,0,2416,1,6969600.70421999,10560.0005335
625,2264,0,3858,1,6969599.83808,10559.9998773333
626,1605,0,2453,2,6969600.70421999,10560.0005335
627,942,0,1589,3,6969599.83808,10559.9998773333
628,2218,0,3736,1,6969599.83808,10559.9998773333
629,584,0,1163,0,6969599.83808,10559.9998773333
630,1907,0,2980,3,6969599.83808,10559.9998773333
631,2322,0,4035,0,6969600.70421999,10560.0005335
632,1815,0,2803,1,6969600.70421999,10560.0005335
633,1560,0,2387,6,6969599.83808,10559.9998773333
634,207,0,667,0,6969599.83808,10559.9998773333
635,2148,0,3555,0,6969600.70421999,10560.0005335
636,2329,0,4084,0,6969599.83808,10559.9998773333
637,621,0,1200,1,6969599.83808,10559.9998773333
638,872,0,1504,2,6969599.83808,10559.9998773333
639,470,0,1020,0,6969599.83808,10559.9998773333
640,1265,0,1957,1,6969599.83808,10559.9998773333
641,1905,0,2978,0,6969599.83808,10559.9998773333
642,2288,0,3959,0,6969599.83808,10559.9998773333
643,312,0,821,1,6969599.83808,10559.9998773333
644,1408,0,2159,3,6969600.70421999,10560.0005335
645,1152,0,1824,1,6969599.83808,10559.9998773333
646,1309,0,2013,0,6969599.83808,10559.9998773333
647,800,0,1423,3,6969599.83808,10559.9998773333
648,1833,0,2821,3,6969600.70421999,10560.0005335
649,3349,0,2852,0,6969599.83808,10559.9998773333
650,1145,0,1817,3,6969599.83808,10559.9998773333
651,72,0,407,0,6969599.83808,10559.9998773333
652,79,0,428,2,6969599.83808,10559.9998773333
653,265,0,759,0,6969599.83808,10559.9998773333
654,1812,0,2800,1,6969600.70421999,10560.0005335
655,1681,0,2572,1,6969599.83808,10559.9998773333
656,1846,0,2865,0,6969599.83808,10559.9998773333
657,1461,0,2230,2,6969599.83808,10559.9998773333
658,820,0,1443,1,6969599.83808,10559.9998773333
659,1208,0,1889,6,6969599.83808,10559.9998773333
660,1045,0,1703,3,6969599.83808,10559.9998773333
661,1057,0,1715,4,6969599.83808,10559.9998773333
662,855,0,1487,2,6969599.83808,10559.9998773333
663,2271,0,3903,0,6969600.70421999,10560.0005335
664,1989,0,3155,2,6969599.83808,10559.9998773333
665,292,0,786,3,6969599.83808,10559.9998773333
666,384,0,908,1,6969600.70421999,10560.0005335
667,264,0,758,0,6969599.83808,10559.9998773333
668,1229,0,1921,2,6969599.83808,10559.9998773333
669,787,0,1410,0,6969599.83808,10559.9998773333
670,1447,0,2216,2,6969599.83808,10559.9998773333
671,2273,0,3905,0,6969599.83808,10559.9998773333
672,49,0,322,1,6969600.70421999,10560.0005335
673,46,0,319,0,6969600.70421999,10560.0005335
674,1363,0,2097,3,6969599.83808,10559.9998773333
675,1023,0,1676,0,6969599.83808,10559.9998773333
676,1092,0,1756,0,6969599.83808,10559.9998773333
677,2262,0,3856,1,6969599.83808,10559.9998773333
678,1406,0,2157,2,6969600.70421999,10560.0005335
679,74,0,409,0,6969599.83808,10559.9998773333
680,2272,0,3904,0,6969599.83808,10559.9998773333
681,2790,0,650,0,6969599.83808,10559.9998773333
682,759,0,1372,3,6969600.70421999,10560.0005335
683,199,0,659,0,6969599.83808,10559.9998773333
684,119,0,501,0,6969599.83808,10559.9998773333
685,436,0,974,0,6969600.70421999,10560.0005335
686,2332,0,4087,0,6969600.70421999,10560.0005335
687,1076,0,1734,1,6969599.83808,10559.9998773333
688,311,0,820,3,6969599.83808,10559.9998773333
689,541,0,1111,2,6969599.83808,10559.9998773333
690,1896,0,2969,0,6969599.83808,10559.9998773333
691,1535,0,2342,2,6969599.83808,10559.9998773333
692,1731,0,2646,2,6969599.83808,10559.9998773333
693,186,0,641,0,6969599.83808,10559.9998773333
694,2096,0,3399,1,6969600.70421999,10560.0005335
695,176,0,613,0,6969599.83808,10559.9998773333
696,428,0,966,1,6969601.57036009,10560.0011896667
697,1615,0,2463,2,6969600.70421999,10560.0005335
698,1093,0,1757,2,6969600.70421999,10560.0005335
699,1638,0,2507,3,6969599.83808,10559.9998773333
700,2098,0,3435,0,6969599.83808,10559.9998773333
701,672,0,1262,0,6969599.83808,10559.9998773333
702,30,0,259,0,6969600.70421999,10560.0005335
703,1088,0,1752,0,6969599.83808,10559.9998773333
704,1326,0,2044,3,6969599.83808,10559.9998773333
705,1850,0,2869,0,6969600.70421999,10560.0005335
706,1780,0,2743,1,6969600.70421999,10560.0005335
707,250,0,729,1,6969599.83808,10559.9998773333
708,885,0,1525,0,6969601.57036009,10560.0011896667
709,179,0,616,0,6969599.83808,10559.9998773333
710,496,0,1056,3,6969599.83808,10559.9998773333
711,1761,0,2700,1,6969599.83808,10559.9998773333
712,2090,0,3393,1,6969600.70421999,10560.0005335
713,762,0,1375,3,6969599.83808,10559.9998773333
714,1061,0,1719,2,6969599.83808,10559.9998773333
715,1499,0,2287,3,6969599.83808,10559.9998773333
716,412,0,950,0,6969600.70421999,10560.0005335
717,531,0,1091,0,6969599.83808,10559.9998773333
718,1365,0,2099,1,6969599.83808,10559.9998773333
719,474,0,1024,0,6969600.70421999,10560.0005335
720,361,0,885,0,6969599.83808,10559.9998773333
721,433,0,971,1,6969600.70421999,10560.0005335
722,234,0,713,0,6969600.70421999,10560.0005335
723,2159,0,3566,0,6969599.83808,10559.9998773333
724,65,0,378,0,6969599.83808,10559.9998773333
725,1458,0,2227,3,6969599.83808,10559.9998773333
726,2158,0,3565,0,6969600.70421999,10560.0005335
727,1983,0,3149,2,6969600.70421999,10560.0005335
728,689,0,1291,2,6969599.83808,10559.9998773333
729,557,0,1127,1,6969599.83808,10559.9998773333
730,1744,0,2683,2,6969599.83808,10559.9998773333
731,2010,0,3210,0,6969599.83808,10559.9998773333
732,1685,0,2576,5,6969599.83808,10559.9998773333
733,1362,0,2096,2,6969599.83808,10559.9998773333
734,1956,0,3088,0,6969599.83808,10559.9998773333
735,149,0,560,0,6969600.70421999,10560.0005335
736,614,0,1193,1,6969599.83808,10559.9998773333
737,1507,0,2295,1,6969599.83808,10559.9998773333
738,489,0,1049,0,6969599.83808,10559.9998773333
739,267,0,761,2,6969599.83808,10559.9998773333
740,609,0,1188,0,6969599.83808,10559.9998773333
741,51,0,324,0,6969600.70421999,10560.0005335
742,1942,0,3043,0,6969600.70421999,10560.0005335
743,1041,0,1699,3,6969600.70421999,10560.0005335
744,1834,0,2822,3,6969601.57036009,10560.0011896667
745,2124,0,3496,0,6969599.83808,10559.9998773333
746,1957,0,3089,0,6969599.83808,10559.9998773333
747,477,0,1027,1,6969599.83808,10559.9998773333
748,322,0,831,2,6969599.83808,10559.9998773333
749,971,0,1618,0,6969599.83808,10559.9998773333
750,1706,0,2621,1,6969599.83808,10559.9998773333
751,631,0,1210,2,6969599.83808,10559.9998773333
752,288,0,782,1,6969599.83808,10559.9998773333
753,2082,0,3385,1,6969600.70421999,10560.0005335
754,968,0,1615,1,6969600.70421999,10560.0005335
755,2088,0,3391,0,6969601.57036009,10560.0011896667
756,356,0,880,2,6969599.83808,10559.9998773333
757,2321,0,4034,0,6969600.70421999,10560.0005335
758,519,0,1079,0,6969599.83808,10559.9998773333
759,952,0,1599,2,6969599.83808,10559.9998773333
760,4046,0,4017,0,6969600.70421999,10560.0005335
761,1971,0,3103,1,6969599.83808,10559.9998773333
762,45,0,318,1,6969600.70421999,10560.0005335
763,1392,0,2126,0,6969600.70421999,10560.0005335
764,1594,0,2421,2,6969599.83808,10559.9998773333
765,873,0,1505,1,6969599.83808,10559.9998773333
766,729,0,1342,1,6969599.83808,10559.9998773333
767,1841,0,2860,0,6969599.83808,10559.9998773333
768,1491,0,2279,2,6969600.70421999,10560.0005335
769,1087,0,1751,2,6969599.83808,10559.9998773333
770,481,0,1031,0,6969599.83808,10559.9998773333
771,98,0,468,1,6969599.83808,10559.9998773333
772,955,0,1602,2,6969599.83808,10559.9998773333
773,2266,0,3860,0,6969599.83808,10559.9998773333
774,1674,0,2565,4,6969599.83808,10559.9998773333
775,1019,0,1672,2,6969599.83808,10559.9998773333
776,823,0,1446,0,6969599.83808,10559.9998773333
777,957,0,1604,2,6969600.70421999,10560.0005335
778,1131,0,1795,0,6969599.83808,10559.9998773333
779,1635,0,2504,2,6969599.83808,10559.9998773333
780,1807,0,2795,0,6969600.70421999,10560.0005335
781,1526,0,2333,1,6969599.83808,10559.9998773333
782,827,0,1459,0,6969599.83808,10559.9998773333
783,263,0,757,0,6969599.83808,10559.9998773333
784,1993,0,3159,2,6969600.70421999,10560.0005335
785,285,0,779,2,6969599.83808,10559.9998773333
786,1360,0,2094,0,6969600.70421999,10560.0005335
787,1417,0,2168,2,6969600.70421999,10560.0005335
788,1070,0,1728,2,6969599.83808,10559.9998773333
789,271,0,765,1,6969599.83808,10559.9998773333
790,224,0,700,0,6969599.83808,10559.9998773333
791,1106,0,1770,2,6969599.83808,10559.9998773333
792,698,0,1300,4,6969599.83808,10559.9998773333
793,539,0,1109,0,6969599.83808,10559.9998773333
794,1544,0,2351,5,6969599.83808,10559.9998773333
795,1470,0,2239,3,6969599.83808,10559.9998773333
796,1796,0,2759,4,6969599.83808,10559.9998773333
797,2180,0,3624,0,6969599.83808,10559.9998773333
798,2225,0,3743,0,6969599.83808,10559.9998773333
799,3351,0,2854,0,6969599.83808,10559.9998773333
800,1593,0,2420,3,6969599.83808,10559.9998773333
801,1361,0,2095,1,6969599.83808,10559.9998773333
802,1148,0,1820,3,6969599.83808,10559.9998773333
803,1576,0,2403,4,6969599.83808,10559.9998773333
804,2275,0,3907,1,6969599.83808,10559.9998773333
805,1105,0,1769,4,6969599.83808,10559.9998773333
806,1247,0,1939,3,6969599.83808,10559.9998773333
807,1683,0,2574,3,6969599.83808,10559.9998773333
808,528,0,1088,1,6969599.83808,10559.9998773333
809,2947,0,1340,0,6969600.70421999,10560.0005335
810,1147,0,1819,3,6969599.83808,10559.9998773333
811,789,0,1412,2,6969599.83808,10559.9998773333
812,1420,0,2171,3,6969600.70421999,10560.0005335
813,2147,0,3554,0,6969599.83808,10559.9998773333
814,1704,0,2595,2,6969599.83808,10559.9998773333
815,1951,0,3052,1,6969599.83808,10559.9998773333
816,1691,0,2582,2,6969599.83808,10559.9998773333
817,1292,0,1996,4,6969599.83808,10559.9998773333
818,1464,0,2233,6,6969599.83808,10559.9998773333
819,508,0,1068,3,6969599.83808,10559.9998773333
820,3322,0,2794,0,6969600.70421999,10560.0005335
821,736,0,1349,1,6969599.83808,10559.9998773333
822,2289,0,3960,0,6969599.83808,10559.9998773333
823,2282,0,3914,1,6969599.83808,10559.9998773333
824,1861,0,2880,2,6969600.70421999,10560.0005335
825,1221,0,1902,2,6969599.83808,10559.9998773333
826,1467,0,2236,3,6969599.83808,10559.9998773333
827,84,0,433,3,6969600.70421999,10560.0005335
828,903,0,1543,3,6969600.70421999,10560.0005335
829,668,0,1258,0,6969599.83808,10559.9998773333
830,1218,0,1899,1,6969599.83808,10559.9998773333
831,2020,0,3220,0,6969599.83808,10559.9998773333
832,483,0,1033,0,6969599.83808,10559.9998773333
833,1652,0,2521,1,6969600.70421999,10560.0005335
834,2706,0,472,0,6969599.83808,10559.9998773333
835,1676,0,2567,0,6969599.83808,10559.9998773333
836,1982,0,3148,1,6969599.83808,10559.9998773333
837,1338,0,2056,6,6969599.83808,10559.9998773333
838,335,0,844,1,6969599.83808,10559.9998773333
839,1060,0,1718,4,6969599.83808,10559.9998773333
840,970,0,1617,1,6969599.83808,10559.9998773333
841,1347,0,2065,2,6969599.83808,10559.9998773333
842,2182,0,3626,0,6969599.83808,10559.9998773333
843,430,0,968,0,6969600.70421999,10560.0005335
844,616,0,1195,5,6969599.83808,10559.9998773333
845,2974,0,1514,0,6969601.57036009,10560.0011896667
846,408,0,946,2,6969600.70421999,10560.0005335
847,1334,0,2052,5,6969599.83808,10559.9998773333
848,2268,0,3900,0,6969599.83808,10559.9998773333
849,2517,0,207,0,6969599.83808,10559.9998773333
850,2746,0,562,0,6969599.83808,10559.9998773333
851,980,0,1633,0,6969599.83808,10559.9998773333
852,1837,0,2825,2,6969600.70421999,10560.0005335
853,1644,0,2513,2,6969599.83808,10559.9998773333
854,865,0,1497,2,6969599.83808,10559.9998773333
855,2178,0,3622,0,6969599.83808,10559.9998773333
856,3323,0,2826,0,6969600.70421999,10560.0005335
857,1567,0,2394,4,6969599.83808,10559.9998773333
858,310,0,819,2,6969599.83808,10559.9998773333
859,475,0,1025,0,6969599.83808,10559.9998773333
860,89,0,438,1,6969599.83808,10559.9998773333
861,316,0,825,1,6969599.83808,10559.9998773333
862,699,0,1301,1,6969599.83808,10559.9998773333
863,657,0,1247,0,6969599.83808,10559.9998773333
864,446,0,996,0,6969599.83808,10559.9998773333
865,1107,0,1771,1,6969599.83808,10559.9998773333
866,1189,0,1870,0,6969599.83808,10559.9998773333
867,588,0,1167,1,6969599.83808,10559.9998773333
868,25,0,254,0,6969599.83808,10559.9998773333
869,184,0,639,1,6969599.83808,10559.9998773333
870,1173,0,1845,1,6969599.83808,10559.9998773333
871,125,0,527,0,6969599.83808,10559.9998773333
872,2084,0,3387,0,6969600.70421999,10560.0005335
873,1128,0,1792,3,6969599.83808,10559.9998773333
874,396,0,934,0,6969601.57036009,10560.0011896667
875,1262,0,1954,2,6969599.83808,10559.9998773333
876,599,0,1178,2,6969599.83808,10559.9998773333
877,927,0,1574,0,6969599.83808,10559.9998773333
878,1856,0,2875,0,6969599.83808,10559.9998773333
879,1596,0,2444,2,6969599.83808,10559.9998773333
880,1670,0,2561,2,6969599.83808,10559.9998773333
881,2004,0,3204,1,6969599.83808,10559.9998773333
882,1305,0,2009,5,6969599.83808,10559.9998773333
883,223,0,699,0,6969599.83808,10559.9998773333
884,1074,0,1732,2,6969599.83808,10559.9998773333
885,1874,0,2920,0,6969599.83808,10559.9998773333
886,727,0,1329,0,6969599.83808,10559.9998773333
887,938,0,1585,3,6969599.83808,10559.9998773333
888,212,0,672,1,6969599.83808,10559.9998773333
889,450,0,1000,4,6969599.83808,10559.9998773333
890,8,0,139,1,6969599.83808,10559.9998773333
891,949,0,1596,5,6969599.83808,10559.9998773333
892,591,0,1170,4,6969599.83808,10559.9998773333
893,325,0,834,1,6969599.83808,10559.9998773333
894,1513,0,2301,6,6969599.83808,10559.9998773333
895,68,0,381,1,6969599.83808,10559.9998773333
896,982,0,1635,2,6969599.83808,10559.9998773333
897,708,0,1310,0,6969599.83808,10559.9998773333
898,1058,0,1716,4,6969599.83808,10559.9998773333
899,560,0,1130,4,6969599.83808,10559.9998773333
900,1613,0,2461,0,6969599.83808,10559.9998773333
901,507,0,1067,0,6969599.83808,10559.9998773333
902,1740,0,2679,0,6969599.83808,10559.9998773333
903,996,0,1649,2,6969599.83808,10559.9998773333
904,24,0,205,1,6969599.83808,10559.9998773333
905,134,0,545,2,6969599.83808,10559.9998773333
906,86,0,435,2,6969599.83808,10559.9998773333
907,2325,0,4080,0,6969599.83808,10559.9998773333
908,1083,0,1747,0,6969599.83808,10559.9998773333
909,1848,0,2867,2,6969599.83808,10559.9998773333
910,2154,0,3561,0,6969599.83808,10559.9998773333
911,1572,0,2399,1,6969599.83808,10559.9998773333
912,103,0,485,0,6969599.83808,10559.9998773333
913,2518,0,208,0,6969599.83808,10559.9998773333
914,1566,0,2393,3,6969599.83808,10559.9998773333
915,1854,0,2873,2,6969599.83808,10559.9998773333
916,4047,0,4018,0,6969600.70421999,10560.0005335
917,2235,0,3791,4,6969599.83808,10559.9998773333
918,2097,0,3400,0,6969600.70421999,10560.0005335
919,304,0,798,0,6969599.83808,10559.9998773333
920,3381,0,2940,0,6969599.83808,10559.9998773333
921,1883,0,2929,1,6969599.83808,10559.9998773333
922,400,0,938,1,6969600.70421999,10560.0005335
923,1190,0,1871,0,6969599.83808,10559.9998773333
924,1424,0,2175,2,6969600.70421999,10560.0005335
925,1489,0,2277,2,6969599.83808,10559.9998773333
926,438,0,988,0,6969599.83808,10559.9998773333
927,1063,0,1721,2,6969599.83808,10559.9998773333
928,2237,0,3793,3,6969599.83808,10559.9998773333
929,1047,0,1705,3,6969599.83808,10559.9998773333
930,2233,0,3789,1,6969599.83808,10559.9998773333
931,2076,0,3379,0,6969600.70421999,10560.0005335
932,667,0,1257,3,6969599.83808,10559.9998773333
933,218,0,678,1,6969599.83808,10559.9998773333
934,1655,0,2524,2,6969599.83808,10559.9998773333
935,476,0,1026,0,6969599.83808,10559.9998773333
936,2012,0,3212,1,6969599.83808,10559.9998773333
937,1275,0,1979,0,6969599.83808,10559.9998773333
938,2092,0,3395,0,6969600.70421999,10560.0005335
939,1165,0,1837,3,6969599.83808,10559.9998773333
940,1194,0,1875,2,6969599.83808,10559.9998773333
941,1081,0,1739,0,6969599.83808,10559.9998773333
942,1540,0,2347,3,6969600.70421999,10560.0005335
943,775,0,1388,0,6969599.83808,10559.9998773333
944,2201,0,3682,0,6969599.83808,10559.9998773333
945,2274,0,3906,2,6969599.83808,10559.9998773333
946,435,0,973,0,6969600.70421999,10560.0005335
947,2133,0,3505,0,6969599.83808,10559.9998773333
948,10,0,141,0,6969599.83808,10559.9998773333
949,1549,0,2356,2,6969599.83808,10559.9998773333
950,276,0,770,0,6969599.83808,10559.9998773333
951,1591,0,2418,3,6969599.83808,10559.9998773333
952,1442,0,2211,0,6969599.83808,10559.9998773333
953,1299,0,2003,2,6969599.83808,10559.9998773333
954,1142,0,1814,2,6969599.83808,10559.9998773333
955,2258,0,3852,3,6969599.83808,10559.9998773333
956,1760,0,2699,3,6969599.83808,10559.9998773333
957,633,0,1223,0,6969599.83808,10559.9998773333
958,90,0,439,0,6969599.83808,10559.9998773333
959,1720,0,2635,3,6969599.83808,10559.9998773333
960,173,0,610,0,6969599.83808,10559.9998773333
961,1111,0,1775,2,6969599.83808,10559.9998773333
962,1783,0,2746,2,6969599.83808,10559.9998773333
963,2265,0,3859,0,6969599.83808,10559.9998773333
964,1847,0,2866,4,6969599.83808,10559.9998773333
965,1840,0,2859,0,6969600.70421999,10560.0005335
966,1682,0,2573,1,6969599.83808,10559.9998773333
967,1964,0,3096,3,6969599.83808,10559.9998773333
968,364,0,888,0,6969599.83808,10559.9998773333
969,32,0,261,0,6969599.83808,10559.9998773333
970,548,0,1118,2,6969599.83808,10559.9998773333
971,1198,0,1879,4,6969599.83808,10559.9998773333
972,378,0,902,0,6969599.83808,10559.9998773333
973,1143,0,1815,1,6969600.70421999,10560.0005335
974,833,0,1465,2,6969599.83808,10559.9998773333
975,16,0,197,1,6969599.83808,10559.9998773333
976,418,0,956,1,6969600.70421999,10560.0005335
977,1199,0,1880,2,6969599.83808,10559.9998773333
978,1352,0,2070,0,6969599.83808,10559.9998773333
979,1117,0,1781,2,6969599.83808,10559.9998773333
980,92,0,441,0,6969599.83808,10559.9998773333
981,1302,0,2006,4,6969599.83808,10559.9998773333
982,570,0,1140,0,6969600.70421999,10560.0005335
983,2006,0,3206,0,6969599.83808,10559.9998773333
984,2251,0,3845,0,6969600.70421999,10560.0005335
985,1123,0,1787,0,6969599.83808,10559.9998773333
986,314,0,823,0,6969599.83808,10559.9998773333
987,331,0,840,1,6969599.83808,10559.9998773333
988,1234,0,1926,1,6969599.83808,10559.9998773333
989,362,0,886,0,6969599.83808,10559.9998773333
990,280,0,774,0,6969599.83808,10559.9998773333
991,1280,0,1984,2,6969599.83808,10559.9998773333
992,739,0,1352,2,6969599.83808,10559.9998773333
993,1511,0,2299,1,6969599.83808,10559.9998773333
994,566,0,1136,1,6969599.83808,10559.9998773333
995,2283,0,3915,0,6969599.83808,10559.9998773333
996,145,0,556,0,6969599.83808,10559.9998773333
997,2317,0,4030,0,6969600.70421999,10560.0005335
998,327,0,836,1,6969599.83808,10559.9998773333
999,2115,0,3452,0,6969599.83808,10559.9998773333
1000,1328,0,2046,3,6969599.83808,10559.9998773333
1001,804,0,1427,3,6969599.83808,10559.9998773333
1002,109,0,491,1,6969600.70421999,10560.0005335
1003,293,0,787,1,6969599.83808,10559.9998773333
1004,1588,0,2415,0,6969599.83808,10559.9998773333
1005,1819,0,2807,1,6969600.70421999,10560.0005335
1006,216,0,676,0,6969600.70421999,10560.0005335
1007,2043,0,3278,1,6969599.83808,10559.9998773333
1008,1791,0,2754,0,6969599.83808,10559.9998773333
1009,1174,0,1846,1,6969599.83808,10559.9998773333
1010,1705,0,2620,3,6969599.83808,10559.9998773333
1011,2292,0,3963,0,6969599.83808,10559.9998773333
1012,814,0,1437,2,6969599.83808,10559.9998773333
1013,1452,0,2221,2,6969600.70421999,10560.0005335
1014,1714,0,2629,2,6969599.83808,10559.9998773333
1015,1460,0,2229,1,6969599.83808,10559.9998773333
1016,251,0,730,0,6969599.83808,10559.9998773333
1017,1296,0,2000,5,6969599.83808,10559.9998773333
1018,2131,0,3503,0,6969599.83808,10559.9998773333
1019,91,0,440,0,6969599.83808,10559.9998773333
1020,156,0,586,0,6969600.70421999,10560.0005335
1021,2357,0,23,0,6969599.83808,10559.9998773333
1022,1192,0,1873,0,6969600.70421999,10560.0005335
1023,1661,0,2530,4,6969599.83808,10559.9998773333
1024,1498,0,2286,2,6969599.83808,10559.9998773333
1025,524,0,1084,2,6969599.83808,10559.9998773333
1026,2045,0,3280,2,6969599.83808,10559.9998773333
1027,602,0,1181,1,6969599.83808,10559.9998773333
1028,1320,0,2038,2,6969599.83808,10559.9998773333
1029,1369,0,2103,3,6969599.83808,10559.9998773333
1030,1084,0,1748,1,6969599.83808,10559.9998773333
1031,1502,0,2290,3,6969599.83808,10559.9998773333
1032,703,0,1305,0,6969599.83808,10559.9998773333
1033,1279,0,1983,0,6969599.83808,10559.9998773333
1034,239,0,718,0,6969599.83808,10559.9998773333
1035,1253,0,1945,4,6969599.83808,10559.9998773333
1036,1745,0,2684,1,6969599.83808,10559.9998773333
1037,1608,0,2456,4,6969599.83808,10559.9998773333
1038,1577,0,2404,2,6969599.83808,10559.9998773333
1039,1743,0,2682,1,6969599.83808,10559.9998773333
1040,724,0,1326,1,6969599.83808,10559.9998773333
1041,1994,0,3160,1,6969599.83808,10559.9998773333
1042,334,0,843,5,6969599.83808,10559.9998773333
1043,1462,0,2231,3,6969600.70421999,10560.0005335
1044,1754,0,2693,0,6969599.83808,10559.9998773333
1045,2085,0,3388,0,6969600.70421999,10560.0005335
1046,163,0,600,4,6969599.83808,10559.9998773333
1047,1440,0,2191,2,6969600.70421999,10560.0005335
1048,905,0,1545,3,6969600.70421999,10560.0005335
1049,1518,0,2306,1,6969599.83808,10559.9998773333
1050,1622,0,2470,0,6969599.83808,10559.9998773333
1051,1592,0,2419,1,6969599.83808,10559.9998773333
1052,2121,0,3493,0,6969599.83808,10559.9998773333
