OBJECTID_1,OBJECTID,Id,GridID,Score,ShapeSTArea,ShapeSTLength
1024,1308,0,1308,3,6969599.83808,10559.9998773333
1025,2567,0,2567,2,6969599.83808,10559.9998773333
1026,890,0,890,3,6969599.83808,10559.9998773333
1027,914,0,914,1,6969599.83808,10559.9998773333
1028,1607,0,1607,2,6969599.83808,10559.9998773333
1029,1285,0,1285,2,6969599.83808,10559.9998773333
1030,1773,0,1773,3,6969599.83808,10559.9998773333
1031,1365,0,1365,5,6969599.83808,10559.9998773333
1032,1382,0,1382,4,6969599.83808,10559.9998773333
1033,496,0,496,4,6969599.83808,10559.9998773333
1034,2696,0,2696,3,6969599.83808,10559.9998773333
1035,3965,0,3965,1,6969599.83808,10559.9998773333
1036,1302,0,1302,3,6969599.83808,10559.9998773333
1037,1250,0,1250,3,6969599.83808,10559.9998773333
1038,1201,0,1201,3,6969599.83808,10559.9998773333
1039,1620,0,1620,1,6969599.83808,10559.9998773333
1040,1051,0,1051,4,6969599.83808,10559.9998773333
1041,2108,0,2108,2,6969599.83808,10559.9998773333
1042,203,0,203,6,6969599.83808,10559.9998773333
1043,437,0,437,2,6969599.83808,10559.9998773333
1044,1473,0,1473,3,6969599.83808,10559.9998773333
1045,1785,0,1785,2,6969599.83808,10559.9998773333
1046,897,0,897,4,6969600.70421999,10560.0005335
1047,1659,0,1659,4,6969599.83808,10559.9998773333
1048,699,0,699,1,6969599.83808,10559.9998773333
1049,1849,0,1849,1,6969599.83808,10559.9998773333
1050,1632,0,1632,3,6969599.83808,10559.9998773333
1051,2973,0,2973,2,6969599.83808,10559.9998773333
1052,254,0,254,1,6969599.83808,10559.9998773333
1053,1090,0,1090,2,6969599.83808,10559.9998773333
1054,2120,0,2120,3,6969599.83808,10559.9998773333
1055,1466,0,1466,1,6969599.83808,10559.9998773333
1056,1850,0,1850,1,6969599.83808,10559.9998773333
1057,1516,0,1516,1,6969600.70421999,10560.0005335
1058,855,0,855,1,6969599.83808,10559.9998773333
1059,2704,0,2704,3,6969599.83808,10559.9998773333
1060,2216,0,2216,3,6969599.83808,10559.9998773333
1061,833,0,833,4,6969599.83808,10559.9998773333
1062,2531,0,2531,4,6969599.83808,10559.9998773333
1063,2300,0,2300,5,6969600.70421999,10560.0005335
1064,997,0,997,2,6969599.83808,10559.9998773333
1065,2972,0,2972,2,6969599.83808,10559.9998773333
1066,619,0,619,3,6969599.83808,10559.9998773333
1067,1475,0,1475,4,6969599.83808,10559.9998773333
1068,1484,0,1484,4,6969599.83808,10559.9998773333
1069,3383,0,3383,2,6969600.70421999,10560.0005335
1070,2759,0,2759,5,6969599.83808,10559.9998773333
1071,1032,0,1032,2,6969599.83808,10559.9998773333
1072,2632,0,2632,3,6969599.83808,10559.9998773333
1073,2710,0,2710,1,6969599.83808,10559.9998773333
1074,2981,0,2981,2,6969599.83808,10559.9998773333
1075,1376,0,1376,2,6969599.83808,10559.9998773333
1076,1371,0,1371,3,6969599.83808,10559.9998773333
1077,2573,0,2573,2,6969599.83808,10559.9998773333
1078,911,0,911,6,6969599.83808,10559.9998773333
1079,2638,0,2638,1,6969599.83808,10559.9998773333
1080,726,0,726,3,6969599.83808,10559.9998773333
1081,1636,0,1636,0,6969599.83808,10559.9998773333
1082,2476,0,2476,2,6969599.83808,10559.9998773333
1083,2335,0,2335,2,6969599.83808,10559.9998773333
1084,2760,0,2760,6,6969599.83808,10559.9998773333
1085,2237,0,2237,2,6969599.83808,10559.9998773333
1086,1503,0,1503,1,6969599.83808,10559.9998773333
1087,2868,0,2868,1,6969599.83808,10559.9998773333
1088,1548,0,1548,3,6969600.70421999,10560.0005335
1089,3442,0,3442,3,6969599.83808,10559.9998773333
1090,3090,0,3090,2,6969599.83808,10559.9998773333
1091,3975,0,3975,2,6969599.83808,10559.9998773333
1092,439,0,439,3,6969599.83808,10559.9998773333
1093,1178,0,1178,3,6969599.83808,10559.9998773333
1094,2691,0,2691,3,6969599.83808,10559.9998773333
1095,2018,0,2018,4,6969599.83808,10559.9998773333
1096,1609,0,1609,4,6969599.83808,10559.9998773333
1097,1727,0,1727,1,6969599.83808,10559.9998773333
1098,3564,0,3564,2,6969599.83808,10559.9998773333
1099,2355,0,2355,6,6969599.83808,10559.9998773333
1100,1643,0,1643,4,6969599.83808,10559.9998773333
1101,2986,0,2986,2,6969599.83808,10559.9998773333
1102,3570,0,3570,2,6969599.83808,10559.9998773333
1103,493,0,493,3,6969599.83808,10559.9998773333
1104,265,0,265,1,6969599.83808,10559.9998773333
1105,3790,0,3790,6,6969599.83808,10559.9998773333
1106,2129,0,2129,2,6969599.83808,10559.9998773333
1107,2979,0,2979,2,6969599.83808,10559.9998773333
1108,2594,0,2594,3,6969599.83808,10559.9998773333
1109,2068,0,2068,4,6969600.70421999,10560.0005335
1110,825,0,825,0,6969599.83808,10559.9998773333
1111,1653,0,1653,4,6969599.83808,10559.9998773333
1112,1515,0,1515,1,6969600.70421999,10560.0005335
1113,1889,0,1889,3,6969599.83808,10559.9998773333
1114,2513,0,2513,2,6969599.83808,10559.9998773333
1115,604,0,604,5,6969599.83808,10559.9998773333
1116,2099,0,2099,2,6969599.83808,10559.9998773333
1117,2047,0,2047,2,6969600.70421999,10560.0005335
1118,1943,0,1943,4,6969599.83808,10559.9998773333
1119,1342,0,1342,2,6969599.83808,10559.9998773333
1120,1729,0,1729,2,6969599.83808,10559.9998773333
1121,2458,0,2458,3,6969599.83808,10559.9998773333
1122,2708,0,2708,4,6969599.83808,10559.9998773333
1123,1286,0,1286,2,6969599.83808,10559.9998773333
1124,1887,0,1887,5,6969599.83808,10559.9998773333
1125,4029,0,4029,1,6969601.57036009,10560.0011896667
1126,670,0,670,3,6969599.83808,10559.9998773333
1127,4079,0,4079,1,6969599.83808,10559.9998773333
1128,1011,0,1011,3,6969599.83808,10559.9998773333
1129,1321,0,1321,5,6969599.83808,10559.9998773333
1130,2684,0,2684,1,6969599.83808,10559.9998773333
1131,410,0,410,2,6969599.83808,10559.9998773333
1132,2405,0,2405,2,6969600.70421999,10560.0005335
1133,3031,0,3031,2,6969599.83808,10559.9998773333
1134,1650,0,1650,6,6969599.83808,10559.9998773333
1135,3146,0,3146,1,6969599.83808,10559.9998773333
1136,3795,0,3795,2,6969599.83808,10559.9998773333
1137,1559,0,1559,1,6969600.70421999,10560.0005335
1138,2589,0,2589,3,6969599.83808,10559.9998773333
1139,2243,0,2243,6,6969599.83808,10559.9998773333
1140,1491,0,1491,3,6969599.83808,10559.9998773333
1141,3495,0,3495,2,6969599.83808,10559.9998773333
1142,1246,0,1246,5,6969599.83808,10559.9998773333
1143,2098,0,2098,2,6969599.83808,10559.9998773333
1144,1611,0,1611,1,6969599.83808,10559.9998773333
1145,1598,0,1598,3,6969599.83808,10559.9998773333
1146,907,0,907,3,6969599.83808,10559.9998773333
1147,2622,0,2622,4,6969599.83808,10559.9998773333
1148,1885,0,1885,3,6969599.83808,10559.9998773333
1149,1580,0,1580,0,6969599.83808,10559.9998773333
1150,2343,0,2343,0,6969599.83808,10559.9998773333
1151,1652,0,1652,5,6969599.83808,10559.9998773333
1152,2569,0,2569,2,6969600.70421999,10560.0005335
1153,2392,0,2392,3,6969599.83808,10559.9998773333
1154,3450,0,3450,1,6969599.83808,10559.9998773333
1155,2242,0,2242,3,6969600.70421999,10560.0005335
1156,1590,0,1590,6,6969599.83808,10559.9998773333
1157,3727,0,3727,1,6969599.83808,10559.9998773333
1158,3438,0,3438,2,6969599.83808,10559.9998773333
1159,3553,0,3553,1,6969599.83808,10559.9998773333
1160,261,0,261,5,6969599.83808,10559.9998773333
1161,850,0,850,7,6969600.70421999,10560.0005335
1162,526,0,526,1,6969599.83808,10559.9998773333
1163,2583,0,2583,3,6969599.83808,10559.9998773333
1164,1593,0,1593,7,6969600.70421999,10560.0005335
1165,1402,0,1402,4,6969599.83808,10559.9998773333
1166,1411,0,1411,3,6969599.83808,10559.9998773333
1167,2931,0,2931,3,6969599.83808,10559.9998773333
1168,3728,0,3728,1,6969599.83808,10559.9998773333
1169,1269,0,1269,1,6969599.83808,10559.9998773333
1170,2102,0,2102,3,6969599.83808,10559.9998773333
1171,3740,0,3740,2,6969599.83808,10559.9998773333
1172,2177,0,2177,3,6969600.70421999,10560.0005335
1173,3380,0,3380,2,6969600.70421999,10560.0005335
1174,2181,0,2181,3,6969600.70421999,10560.0005335
1175,1300,0,1300,4,6969599.83808,10559.9998773333
1176,1956,0,1956,2,6969599.83808,10559.9998773333
1177,2475,0,2475,3,6969599.83808,10559.9998773333
1178,2419,0,2419,3,6969599.83808,10559.9998773333
1179,1668,0,1668,2,6969599.83808,10559.9998773333
1180,1691,0,1691,3,6969599.83808,10559.9998773333
1181,2162,0,2162,2,6969600.70421999,10560.0005335
1182,1941,0,1941,4,6969600.70421999,10560.0005335
1183,4024,0,4024,1,6969600.70421999,10560.0005335
1184,198,0,198,7,6969599.83808,10559.9998773333
1185,701,0,701,2,6969599.83808,10559.9998773333
1186,3572,0,3572,2,6969599.83808,10559.9998773333
1187,2350,0,2350,4,6969599.83808,10559.9998773333
1188,1560,0,1560,1,6969600.70421999,10560.0005335
1189,1176,0,1176,5,6969599.83808,10559.9998773333
1190,912,0,912,5,6969599.83808,10559.9998773333
1191,1667,0,1667,6,6969599.83808,10559.9998773333
1192,3091,0,3091,2,6969600.70421999,10560.0005335
1193,1209,0,1209,2,6969600.70421999,10560.0005335
1194,723,0,723,2,6969600.70421999,10560.0005335
1195,937,0,937,3,6969600.70421999,10560.0005335
1196,1303,0,1303,3,6969600.70421999,10560.0005335
1197,1174,0,1174,5,6969599.83808,10559.9998773333
1198,1614,0,1614,1,6969599.83808,10559.9998773333
1199,1838,0,1838,3,6969599.83808,10559.9998773333
1200,1384,0,1384,1,6969599.83808,10559.9998773333
1201,1656,0,1656,4,6969599.83808,10559.9998773333
1202,2462,0,2462,4,6969599.83808,10559.9998773333
1203,1202,0,1202,3,6969599.83808,10559.9998773333
1204,3735,0,3735,3,6969599.83808,10559.9998773333
1205,1841,0,1841,3,6969599.83808,10559.9998773333
1206,3388,0,3388,3,6969600.70421999,10560.0005335
1207,3150,0,3150,2,6969599.83808,10559.9998773333
1208,1310,0,1310,3,6969599.83808,10559.9998773333
1209,771,0,771,1,6969600.70421999,10560.0005335
1210,3503,0,3503,4,6969599.83808,10559.9998773333
1211,1189,0,1189,2,6969599.83808,10559.9998773333
1212,2862,0,2862,2,6969599.83808,10559.9998773333
1213,2271,0,2271,3,6969599.83808,10559.9998773333
1214,667,0,667,4,6969599.83808,10559.9998773333
1215,2582,0,2582,2,6969599.83808,10559.9998773333
1216,2465,0,2465,3,6969599.83808,10559.9998773333
1217,1546,0,1546,6,6969601.57036009,10560.0011896667
1218,1772,0,1772,3,6969599.83808,10559.9998773333
1219,3973,0,3973,2,6969599.83808,10559.9998773333
1220,2394,0,2394,4,6969599.83808,10559.9998773333
1221,3730,0,3730,3,6969599.83808,10559.9998773333
1222,3045,0,3045,1,6969599.83808,10559.9998773333
1223,1621,0,1621,1,6969599.83808,10559.9998773333
1224,1002,0,1002,0,6969599.83808,10559.9998773333
1225,2572,0,2572,2,6969599.83808,10559.9998773333
1226,2215,0,2215,2,6969599.83808,10559.9998773333
1227,1840,0,1840,2,6969599.83808,10559.9998773333
1228,774,0,774,1,6969599.83808,10559.9998773333
1229,1497,0,1497,1,6969599.83808,10559.9998773333
1230,2110,0,2110,3,6969599.83808,10559.9998773333
1231,485,0,485,1,6969599.83808,10559.9998773333
1232,1210,0,1210,1,6969599.83808,10559.9998773333
1233,1083,0,1083,5,6969599.83808,10559.9998773333
1234,372,0,372,4,6969599.83808,10559.9998773333
1235,1245,0,1245,7,6969600.70421999,10560.0005335
1236,1537,0,1537,3,6969600.70421999,10560.0005335
1237,541,0,541,1,6969599.83808,10559.9998773333
1238,1898,0,1898,2,6969599.83808,10559.9998773333
1239,1053,0,1053,2,6969599.83808,10559.9998773333
1240,1479,0,1479,3,6969599.83808,10559.9998773333
1241,2910,0,2910,1,6969599.83808,10559.9998773333
1242,2060,0,2060,4,6969599.83808,10559.9998773333
1243,525,0,525,1,6969599.83808,10559.9998773333
1244,1050,0,1050,2,6969600.70421999,10560.0005335
1245,500,0,500,3,6969599.83808,10559.9998773333
1246,2745,0,2745,2,6969599.83808,10559.9998773333
1247,320,0,320,4,6969600.70421999,10560.0005335
1248,2692,0,2692,5,6969599.83808,10559.9998773333
1249,2743,0,2743,2,6969600.70421999,10560.0005335
1250,3454,0,3454,2,6969599.83808,10559.9998773333
1251,3798,0,3798,2,6969599.83808,10559.9998773333
1252,3389,0,3389,3,6969600.70421999,10560.0005335
1253,1922,0,1922,2,6969599.83808,10559.9998773333
1254,1734,0,1734,1,6969599.83808,10559.9998773333
1255,648,0,648,3,6969599.83808,10559.9998773333
1256,4081,0,4081,1,6969599.83808,10559.9998773333
1257,3734,0,3734,2,6969599.83808,10559.9998773333
1258,1536,0,1536,6,6969600.70421999,10560.0005335
1259,1112,0,1112,2,6969599.83808,10559.9998773333
1260,2754,0,2754,3,6969599.83808,10559.9998773333
1261,788,0,788,3,6969599.83808,10559.9998773333
1262,3151,0,3151,2,6969599.83808,10559.9998773333
1263,3265,0,3265,1,6969600.70421999,10560.0005335
1264,3218,0,3218,2,6969599.83808,10559.9998773333
1265,784,0,784,1,6969599.83808,10559.9998773333
1266,733,0,733,3,6969599.83808,10559.9998773333
1267,3092,0,3092,2,6969599.83808,10559.9998773333
1268,2345,0,2345,2,6969599.83808,10559.9998773333
1269,2297,0,2297,4,6969599.83808,10559.9998773333
1270,1407,0,1407,1,6969599.83808,10559.9998773333
1271,1313,0,1313,4,6969599.83808,10559.9998773333
1272,2644,0,2644,5,6969599.83808,10559.9998773333
1273,1441,0,1441,1,6969600.70421999,10560.0005335
1274,1325,0,1325,1,6969600.70421999,10560.0005335
1275,319,0,319,5,6969600.70421999,10560.0005335
1276,3565,0,3565,2,6969600.70421999,10560.0005335
1277,1779,0,1779,7,6969599.83808,10559.9998773333
1278,2281,0,2281,3,6969599.83808,10559.9998773333
1279,1297,0,1297,0,6969599.83808,10559.9998773333
1280,1896,0,1896,3,6969599.83808,10559.9998773333
1281,2413,0,2413,5,6969599.83808,10559.9998773333
1282,1826,0,1826,2,6969599.83808,10559.9998773333
1283,3504,0,3504,5,6969599.83808,10559.9998773333
1284,1987,0,1987,3,6969599.83808,10559.9998773333
1285,3445,0,3445,3,6969599.83808,10559.9998773333
1286,3207,0,3207,3,6969600.70421999,10560.0005335
1287,1403,0,1403,2,6969599.83808,10559.9998773333
1288,1880,0,1880,4,6969599.83808,10559.9998773333
1289,2288,0,2288,1,6969599.83808,10559.9998773333
1290,990,0,990,2,6969599.83808,10559.9998773333
1291,312,0,312,2,6969600.70421999,10560.0005335
1292,2989,0,2989,3,6969599.83808,10559.9998773333
1293,772,0,772,2,6969599.83808,10559.9998773333
1294,1055,0,1055,1,6969599.83808,10559.9998773333
1295,607,0,607,4,6969600.70421999,10560.0005335
1296,851,0,851,6,6969599.83808,10559.9998773333
1297,1881,0,1881,6,6969599.83808,10559.9998773333
1298,1836,0,1836,6,6969600.70421999,10560.0005335
1299,3737,0,3737,1,6969599.83808,10559.9998773333
1300,1623,0,1623,1,6969599.83808,10559.9998773333
1301,2879,0,2879,1,6969599.83808,10559.9998773333
1302,2876,0,2876,2,6969599.83808,10559.9998773333
1303,1474,0,1474,4,6969599.83808,10559.9998773333
1304,2212,0,2212,1,6969599.83808,10559.9998773333
1305,1172,0,1172,3,6969599.83808,10559.9998773333
1306,2993,0,2993,3,6969599.83808,10559.9998773333
1307,777,0,777,3,6969599.83808,10559.9998773333
1308,1416,0,1416,5,6969599.83808,10559.9998773333
1309,2232,0,2232,2,6969599.83808,10559.9998773333
1310,3268,0,3268,2,6969599.83808,10559.9998773333
1311,3443,0,3443,2,6969599.83808,10559.9998773333
1312,2515,0,2515,3,6969599.83808,10559.9998773333
1313,3611,0,3611,1,6969599.83808,10559.9998773333
1314,736,0,736,2,6969599.83808,10559.9998773333
1315,2812,0,2812,3,6969600.70421999,10560.0005335
1316,614,0,614,1,6969599.83808,10559.9998773333
1317,2646,0,2646,3,6969599.83808,10559.9998773333
1318,2511,0,2511,2,6969600.70421999,10560.0005335
1319,853,0,853,2,6969599.83808,10559.9998773333
1320,2815,0,2815,3,6969600.70421999,10560.0005335
1321,676,0,676,5,6969600.70421999,10560.0005335
1322,3335,0,3335,2,6969599.83808,10559.9998773333
1323,1291,0,1291,3,6969599.83808,10559.9998773333
1324,263,0,263,2,6969599.83808,10559.9998773333
1325,3267,0,3267,2,6969599.83808,10559.9998773333
1326,3029,0,3029,2,6969599.83808,10559.9998773333
1327,2447,0,2447,3,6969599.83808,10559.9998773333
1328,1638,0,1638,0,6969599.83808,10559.9998773333
1329,773,0,773,1,6969599.83808,10559.9998773333
1330,3566,0,3566,2,6969599.83808,10559.9998773333
1331,1149,0,1149,2,6969599.83808,10559.9998773333
1332,2009,0,2009,3,6969599.83808,10559.9998773333
1333,645,0,645,2,6969599.83808,10559.9998773333
1334,494,0,494,1,6969599.83808,10559.9998773333
1335,2479,0,2479,2,6969599.83808,10559.9998773333
1336,1354,0,1354,4,6969599.83808,10559.9998773333
1337,3500,0,3500,5,6969599.83808,10559.9998773333
1338,2537,0,2537,3,6969599.83808,10559.9998773333
1339,431,0,431,4,6969599.83808,10559.9998773333
1340,523,0,523,1,6969599.83808,10559.9998773333
1341,950,0,950,4,6969600.70421999,10560.0005335
1342,934,0,934,3,6969601.57036009,10560.0011896667
1343,1114,0,1114,3,6969599.83808,10559.9998773333
1344,2921,0,2921,2,6969599.83808,10559.9998773333
1345,1891,0,1891,2,6969599.83808,10559.9998773333
1346,2230,0,2230,1,6969599.83808,10559.9998773333
1347,1062,0,1062,3,6969599.83808,10559.9998773333
1348,2749,0,2749,4,6969599.83808,10559.9998773333
1349,1935,0,1935,6,6969599.83808,10559.9998773333
1350,3033,0,3033,3,6969600.70421999,10560.0005335
1351,956,0,956,3,6969600.70421999,10560.0005335
1352,1547,0,1547,6,6969600.70421999,10560.0005335
1353,1327,0,1327,2,6969599.83808,10559.9998773333
1354,1168,0,1168,1,6969599.83808,10559.9998773333
1355,260,0,260,6,6969599.83808,10559.9998773333
1356,612,0,612,3,6969599.83808,10559.9998773333
1357,2574,0,2574,3,6969599.83808,10559.9998773333
1358,1129,0,1129,4,6969600.70421999,10560.0005335
1359,1763,0,1763,3,6969599.83808,10559.9998773333
1360,3507,0,3507,1,6969600.70421999,10560.0005335
1361,2221,0,2221,2,6969600.70421999,10560.0005335
1362,3283,0,3283,1,6969599.83808,10559.9998773333
1363,1361,0,1361,2,6969600.70421999,10560.0005335
1364,2517,0,2517,4,6969599.83808,10559.9998773333
1365,2183,0,2183,3,6969600.70421999,10560.0005335
1366,662,0,662,6,6969599.83808,10559.9998773333
1367,1555,0,1555,1,6969600.70421999,10560.0005335
1368,3501,0,3501,6,6969599.83808,10559.9998773333
1369,2914,0,2914,1,6969599.83808,10559.9998773333
1370,199,0,199,7,6969599.83808,10559.9998773333
1371,1415,0,1415,4,6969599.83808,10559.9998773333
1372,2869,0,2869,1,6969600.70421999,10560.0005335
1373,1419,0,1419,3,6969600.70421999,10560.0005335
1374,2114,0,2114,2,6969599.83808,10559.9998773333
1375,2565,0,2565,5,6969599.83808,10559.9998773333
1376,1363,0,1363,6,6969599.83808,10559.9998773333
1377,2303,0,2303,2,6969599.83808,10559.9998773333
1378,2564,0,2564,2,6969599.83808,10559.9998773333
1379,1818,0,1818,5,6969599.83808,10559.9998773333
1380,2165,0,2165,4,6969600.70421999,10560.0005335
1381,1052,0,1052,4,6969599.83808,10559.9998773333
1382,2211,0,2211,1,6969599.83808,10559.9998773333
1383,1488,0,1488,3,6969600.70421999,10560.0005335
1384,585,0,585,2,6969599.83808,10559.9998773333
1385,2971,0,2971,2,6969599.83808,10559.9998773333
1386,1599,0,1599,5,6969599.83808,10559.9998773333
1387,665,0,665,3,6969600.70421999,10560.0005335
1388,973,0,973,1,6969600.70421999,10560.0005335
1389,1320,0,1320,1,6969599.83808,10559.9998773333
1390,882,0,882,1,6969599.83808,10559.9998773333
1391,783,0,783,3,6969599.83808,10559.9998773333
1392,2096,0,2096,2,6969599.83808,10559.9998773333
1393,3729,0,3729,1,6969600.70421999,10560.0005335
1394,559,0,559,3,6969599.83808,10559.9998773333
1395,1016,0,1016,2,6969599.83808,10559.9998773333
1396,1482,0,1482,2,6969599.83808,10559.9998773333
1397,1145,0,1145,5,6969599.83808,10559.9998773333
1398,2356,0,2356,7,6969599.83808,10559.9998773333
1399,2591,0,2591,0,6969599.83808,10559.9998773333
1400,1694,0,1694,0,6969599.83808,10559.9998773333
1401,2635,0,2635,1,6969599.83808,10559.9998773333
1402,2623,0,2623,4,6969599.83808,10559.9998773333
1403,1573,0,1573,1,6969599.83808,10559.9998773333
1404,1932,0,1932,4,6969599.83808,10559.9998773333
1405,1574,0,1574,1,6969599.83808,10559.9998773333
1406,2588,0,2588,2,6969599.83808,10559.9998773333
1407,1207,0,1207,2,6969599.83808,10559.9998773333
1408,3041,0,3041,2,6969599.83808,10559.9998773333
1409,3262,0,3262,2,6969599.83808,10559.9998773333
1410,3097,0,3097,2,6969599.83808,10559.9998773333
1411,1266,0,1266,1,6969599.83808,10559.9998773333
1412,2450,0,2450,4,6969599.83808,10559.9998773333
1413,2748,0,2748,2,6969599.83808,10559.9998773333
1414,1671,0,1671,2,6969599.83808,10559.9998773333
1415,905,0,905,3,6969599.83808,10559.9998773333
1416,1377,0,1377,2,6969599.83808,10559.9998773333
1417,1057,0,1057,4,6969599.83808,10559.9998773333
1418,1465,0,1465,3,6969599.83808,10559.9998773333
1419,1702,0,1702,4,6969599.83808,10559.9998773333
1420,1471,0,1471,3,6969599.83808,10559.9998773333
1421,2349,0,2349,2,6969599.83808,10559.9998773333
1422,3036,0,3036,1,6969599.83808,10559.9998773333
1423,1058,0,1058,5,6969599.83808,10559.9998773333
1424,3035,0,3035,1,6969599.83808,10559.9998773333
1425,1422,0,1422,6,6969599.83808,10559.9998773333
1426,1401,0,1401,2,6969599.83808,10559.9998773333
1427,600,0,600,4,6969599.83808,10559.9998773333
1428,974,0,974,1,6969600.70421999,10560.0005335
1429,2873,0,2873,3,6969599.83808,10559.9998773333
1430,1076,0,1076,4,6969599.83808,10559.9998773333
1431,2103,0,2103,2,6969599.83808,10559.9998773333
1432,2131,0,2131,2,6969599.83808,10559.9998773333
1433,702,0,702,2,6969600.70421999,10560.0005335
1434,1890,0,1890,3,6969599.83808,10559.9998773333
1435,3742,0,3742,1,6969599.83808,10559.9998773333
1436,2751,0,2751,4,6969599.83808,10559.9998773333
1437,1138,0,1138,6,6969599.83808,10559.9998773333
1438,1930,0,1930,2,6969599.83808,10559.9998773333
1439,1078,0,1078,3,6969599.83808,10559.9998773333
1440,3093,0,3093,2,6969599.83808,10559.9998773333
1441,2113,0,2113,5,6969599.83808,10559.9998773333
1442,1809,0,1809,0,6969599.83808,10559.9998773333
1443,2289,0,2289,2,6969600.70421999,10560.0005335
1444,837,0,837,3,6969599.83808,10559.9998773333
1445,1021,0,1021,2,6969599.83808,10559.9998773333
1446,2005,0,2005,4,6969599.83808,10559.9998773333
1447,2125,0,2125,2,6969599.83808,10559.9998773333
1448,1105,0,1105,1,6969599.83808,10559.9998773333
1449,2039,0,2039,1,6969599.83808,10559.9998773333
1450,544,0,544,2,6969599.83808,10559.9998773333
1451,668,0,668,4,6969599.83808,10559.9998773333
1452,1737,0,1737,1,6969599.83808,10559.9998773333
1453,1323,0,1323,3,6969599.83808,10559.9998773333
1454,960,0,960,2,6969600.70421999,10560.0005335
1455,2803,0,2803,3,6969600.70421999,10560.0005335
1456,552,0,552,1,6969599.83808,10559.9998773333
1457,2184,0,2184,4,6969601.57036009,10560.0011896667
1458,2642,0,2642,3,6969599.83808,10559.9998773333
1459,1661,0,1661,6,6969599.83808,10559.9998773333
1460,543,0,543,4,6969599.83808,10559.9998773333
1461,955,0,955,4,6969601.57036009,10560.0011896667
1462,848,0,848,3,6969599.83808,10559.9998773333
1463,2767,0,2767,2,6969599.83808,10559.9998773333
1464,2283,0,2283,2,6969599.83808,10559.9998773333
1465,3626,0,3626,1,6969599.83808,10559.9998773333
1466,2689,0,2689,3,6969599.83808,10559.9998773333
1467,1756,0,1756,0,6969599.83808,10559.9998773333
1468,1348,0,1348,2,6969599.83808,10559.9998773333
1469,1118,0,1118,4,6969599.83808,10559.9998773333
1470,1019,0,1019,2,6969599.83808,10559.9998773333
1471,1496,0,1496,1,6969599.83808,10559.9998773333
1472,941,0,941,2,6969600.70421999,10560.0005335
1473,2861,0,2861,2,6969599.83808,10559.9998773333
1474,2870,0,2870,2,6969599.83808,10559.9998773333
1475,2275,0,2275,3,6969599.83808,10559.9998773333
1476,1352,0,1352,3,6969599.83808,10559.9998773333
1477,1476,0,1476,4,6969599.83808,10559.9998773333
1478,1163,0,1163,1,6969599.83808,10559.9998773333
1479,2630,0,2630,2,6969599.83808,10559.9998773333
1480,2118,0,2118,2,6969599.83808,10559.9998773333
1481,4019,0,4019,0,6969601.57036009,10560.0011896667
1482,3802,0,3802,2,6969599.83808,10559.9998773333
1483,2627,0,2627,2,6969600.70421999,10560.0005335
1484,3627,0,3627,1,6969599.83808,10559.9998773333
1485,1539,0,1539,6,6969600.70421999,10560.0005335
1486,2072,0,2072,2,6969599.83808,10559.9998773333
1487,3156,0,3156,1,6969599.83808,10559.9998773333
1488,1183,0,1183,2,6969599.83808,10559.9998773333
1489,1304,0,1304,1,6969599.83808,10559.9998773333
1490,1196,0,1196,4,6969599.83808,10559.9998773333
1491,2020,0,2020,2,6969599.83808,10559.9998773333
1492,836,0,836,3,6969599.83808,10559.9998773333
1493,380,0,380,5,6969599.83808,10559.9998773333
1494,646,0,646,2,6969599.83808,10559.9998773333
1495,898,0,898,5,6969599.83808,10559.9998773333
1496,2978,0,2978,1,6969599.83808,10559.9998773333
1497,1617,0,1617,1,6969599.83808,10559.9998773333
1498,664,0,664,3,6969599.83808,10559.9998773333
1499,1010,0,1010,1,6969599.83808,10559.9998773333
1500,2568,0,2568,2,6969599.83808,10559.9998773333
1501,318,0,318,5,6969600.70421999,10560.0005335
1502,3440,0,3440,2,6969599.83808,10559.9998773333
1503,3219,0,3219,2,6969599.83808,10559.9998773333
1504,3102,0,3102,1,6969599.83808,10559.9998773333
1505,1173,0,1173,3,6969599.83808,10559.9998773333
1506,2634,0,2634,2,6969599.83808,10559.9998773333
1507,2008,0,2008,3,6969599.83808,10559.9998773333
1508,1260,0,1260,2,6969599.83808,10559.9998773333
1509,2231,0,2231,2,6969600.70421999,10560.0005335
1510,1665,0,1665,3,6969599.83808,10559.9998773333
1511,2992,0,2992,3,6969599.83808,10559.9998773333
1512,2291,0,2291,2,6969599.83808,10559.9998773333
1513,1794,0,1794,1,6969599.83808,10559.9998773333
1514,3164,0,3164,2,6969599.83808,10559.9998773333
1515,994,0,994,4,6969599.83808,10559.9998773333
1516,962,0,962,2,6969600.70421999,10560.0005335
1517,2229,0,2229,1,6969599.83808,10559.9998773333
1518,1819,0,1819,4,6969599.83808,10559.9998773333
1519,2240,0,2240,3,6969599.83808,10559.9998773333
1520,3203,0,3203,2,6969599.83808,10559.9998773333
1521,655,0,655,1,6969600.70421999,10560.0005335
1522,2175,0,2175,2,6969600.70421999,10560.0005335
1523,2218,0,2218,2,6969599.83808,10559.9998773333
1524,1345,0,1345,2,6969599.83808,10559.9998773333
1525,1412,0,1412,1,6969599.83808,10559.9998773333
1526,659,0,659,1,6969599.83808,10559.9998773333
1527,1110,0,1110,1,6969599.83808,10559.9998773333
1528,3159,0,3159,2,6969600.70421999,10560.0005335
