OBJECTID_1,OBJECTID,Id,GridID,Score,ShapeSTArea,ShapeSTLength
1494,1378,0,2112,4,6969599.83808,10559.9998773333
1495,685,0,1287,3,6969599.83808,10559.9998773333
1496,958,0,1605,2,6969599.83808,10559.9998773333
1497,1673,0,2564,1,6969599.83808,10559.9998773333
1498,847,0,1479,5,6969599.83808,10559.9998773333
1499,1551,0,2358,3,6969600.70421999,10560.0005335
1500,1278,0,1982,1,6969599.83808,10559.9998773333
1501,232,0,708,2,6969599.83808,10559.9998773333
1502,1610,0,2458,3,6969599.83808,10559.9998773333
1503,477,0,1027,2,6969599.83808,10559.9998773333
1504,411,0,949,3,6969600.70421999,10560.0005335
1505,1039,0,1697,5,6969599.83808,10559.9998773333
1506,110,0,492,3,6969599.83808,10559.9998773333
1507,1641,0,2510,0,6969599.83808,10559.9998773333
1508,313,0,822,2,6969599.83808,10559.9998773333
1509,1321,0,2039,1,6969599.83808,10559.9998773333
1510,2229,0,3785,1,6969599.83808,10559.9998773333
1511,2124,0,3496,2,6969599.83808,10559.9998773333
1512,682,0,1284,2,6969599.83808,10559.9998773333
1513,1437,0,2188,1,6969600.70421999,10560.0005335
1514,1119,0,1783,1,6969599.83808,10559.9998773333
1515,921,0,1561,0,6969600.70421999,10560.0005335
1516,1954,0,3086,3,6969599.83808,10559.9998773333
1517,73,0,408,3,6969599.83808,10559.9998773333
1518,701,0,1303,2,6969600.70421999,10560.0005335
1519,50,0,323,1,6969600.70421999,10560.0005335
1520,711,0,1313,2,6969599.83808,10559.9998773333
1521,1762,0,2701,3,6969599.83808,10559.9998773333
1522,803,0,1426,2,6969599.83808,10559.9998773333
1523,1719,0,2634,1,6969599.83808,10559.9998773333
1524,836,0,1468,3,6969599.83808,10559.9998773333
1525,1972,0,3104,0,6969599.83808,10559.9998773333
1526,13,0,144,2,6969599.83808,10559.9998773333
1527,915,0,1555,0,6969600.70421999,10560.0005335
1528,929,0,1576,4,6969599.83808,10559.9998773333
1529,974,0,1621,0,6969599.83808,10559.9998773333
1530,2050,0,3319,3,6969599.83808,10559.9998773333
1531,943,0,1590,4,6969599.83808,10559.9998773333
1532,2236,0,3792,3,6969599.83808,10559.9998773333
1533,1596,0,2444,1,6969599.83808,10559.9998773333
1534,31,0,260,2,6969599.83808,10559.9998773333
1535,324,0,833,3,6969599.83808,10559.9998773333
1536,383,0,907,3,6969599.83808,10559.9998773333
1537,512,0,1072,2,6969599.83808,10559.9998773333
1538,1211,0,1892,1,6969599.83808,10559.9998773333
1539,2035,0,3270,1,6969599.83808,10559.9998773333
1540,1850,0,2869,2,6969600.70421999,10560.0005335
1541,130,0,541,2,6969599.83808,10559.9998773333
1542,121,0,523,3,6969599.83808,10559.9998773333
1543,499,0,1059,5,6969599.83808,10559.9998773333
1544,2164,0,3571,0,6969599.83808,10559.9998773333
1545,1704,0,2595,0,6969599.83808,10559.9998773333
1546,1085,0,1749,1,6969599.83808,10559.9998773333
1547,644,0,1234,3,6969599.83808,10559.9998773333
1548,195,0,655,2,6969600.70421999,10560.0005335
1549,449,0,999,5,6969599.83808,10559.9998773333
1550,1893,0,2939,2,6969599.83808,10559.9998773333
1551,1294,0,1998,3,6969599.83808,10559.9998773333
1552,1802,0,2765,2,6969599.83808,10559.9998773333
1553,528,0,1088,1,6969599.83808,10559.9998773333
1554,374,0,898,2,6969599.83808,10559.9998773333
1555,1018,0,1671,0,6969599.83808,10559.9998773333
1556,521,0,1081,2,6969599.83808,10559.9998773333
1557,1332,0,2050,2,6969599.83808,10559.9998773333
1558,1566,0,2393,0,6969599.83808,10559.9998773333
1559,1814,0,2802,0,6969600.70421999,10560.0005335
1560,556,0,1126,2,6969599.83808,10559.9998773333
1561,2112,0,3449,2,6969600.70421999,10560.0005335
1562,1282,0,1986,2,6969599.83808,10559.9998773333
1563,257,0,736,2,6969599.83808,10559.9998773333
1564,1836,0,2824,2,6969600.70421999,10560.0005335
1565,181,0,618,1,6969600.70421999,10560.0005335
1566,1512,0,2300,3,6969600.70421999,10560.0005335
1567,2208,0,3726,3,6969599.83808,10559.9998773333
1568,1995,0,3161,1,6969599.83808,10559.9998773333
1569,1444,0,2213,0,6969599.83808,10559.9998773333
1570,1740,0,2679,2,6969599.83808,10559.9998773333
1571,1936,0,3037,0,6969599.83808,10559.9998773333
